2004,Fri.,,9/26/2003,7:05 ET,Wilfrid Laurier,,,Wilfrid Laurier,1,@,Ohio State,ohio-state,/team/ohio-state/mens-hockey/,Ohio State,4,,,EX,Box ,,
2004,Wed.,,10/1/2003,7:05 ET,US Under-18 Team,,,US Under-18 Team,1,@,Findlay,findlay,/team/findlay/mens-hockey/,Findlay,4,,,EX,Box ,,
2004,Fri.,,10/3/2003,8:00 ET,St. Lawrence,st-lawrence,/team/st-lawrence/mens-hockey/,St. Lawrence,3,vs.,Miami,miami,/team/miami/mens-hockey/,Miami,1,,,NC,Box ,,
2004,Fri.,,10/3/2003,4:05 ET,Denver,denver,/team/denver/mens-hockey/,Denver,5,vs.,Ohio State,ohio-state,/team/ohio-state/mens-hockey/,Ohio State,2,,,NC,Box ,Recap,
2004,Fri.,,10/3/2003,7:05 ET,Windsor,,,Windsor,2,@,Bowling Green,bowling-green,/team/bowling-green/mens-hockey/,Bowling Green,9,,,EX,Box ,Recap,
2004,Fri.,,10/3/2003,7:00 ET,St. Thomas,,,St. Thomas,3,@,Merrimack,merrimack,/team/merrimack/mens-hockey/,Merrimack,5,,,EX,Box ,Recap,
2004,Fri.,,10/3/2003,7:05 ET,Waterloo,,,Waterloo,1,@,Michigan Tech,michigan-tech,/team/michigan-tech/mens-hockey/,Michigan Tech,10,,,EX,Box ,,
2004,Fri.,,10/3/2003,7:35 CT,Western Ontario,,,Western Ontario,3,@,Notre Dame,notre-dame,/team/notre-dame/mens-hockey/,Notre Dame,5,,,EX,Box ,Recap,
2004,Fri.,,10/3/2003,7:05 AT,Northern Alberta,,,Northern Alberta,2,@,Alaska-Anchorage,alaska-anchorage,/team/alaska-anchorage/mens-hockey/,Alaska-Anchorage,1,,,EX,Box ,,
2004,Fri.,,10/3/2003,7:35 ET,York,,,York,2,@,Michigan,michigan,/team/michigan/mens-hockey/,Michigan,6,,,EX,Box ,,
2004,Fri.,,10/3/2003,7:00 ET,St Francis Xavier,,,St Francis Xavier,7,@,Massachusetts,massachusetts,/team/massachusetts/mens-hockey/,Massachusetts,2,,,EX,Box ,Recap,
2004,Sat.,,10/4/2003,4:05 ET,Miami,miami,/team/miami/mens-hockey/,Miami,3,vs.,Ohio State,ohio-state,/team/ohio-state/mens-hockey/,Ohio State,5,,,NC,Box ,Recap,
2004,Sat.,,10/4/2003,7:35 ET,Denver,denver,/team/denver/mens-hockey/,Denver,3,vs.,St. Lawrence,st-lawrence,/team/st-lawrence/mens-hockey/,St. Lawrence,0,,,NC,Box ,Recap,
2004,Sat.,,10/4/2003,7:35 ET,Mercyhurst,mercyhurst,/team/mercyhurst/mens-hockey/,Mercyhurst,3,@,Michigan,michigan,/team/michigan/mens-hockey/,Michigan,5,,,NC,Box ,Recap,
2004,Sat.,,10/4/2003,7:05 CT,Minnesota-Duluth,minnesota-duluth,/team/minnesota-duluth/mens-hockey/,Minnesota-Duluth,2,@,North Dakota,north-dakota,/team/north-dakota/mens-hockey/,North Dakota,3,,,NC,Box ,Recap,
2004,Sat.,,10/4/2003,3:00 ET,Boston College,boston-college,/team/boston-college/mens-hockey/,Boston College,5,@,Vermont,vermont,/team/vermont/mens-hockey/,Vermont,3,,,NC,Box ,Recap,
2004,Sat.,,10/4/2003,1:00 ET,Toronto,,,Toronto,1,@,Boston University,boston-university,/team/boston-university/mens-hockey/,Boston University,6,,,EX,Box ,Recap,
2004,Sat.,,10/4/2003,4:05 ET,Windsor,,,Windsor,0,@,Ferris State,ferris-state,/team/ferris-state/mens-hockey/,Ferris State,6,,,EX,Box ,Recap,
2004,Sat.,,10/4/2003,4:00 ET,St. Nick's Club,,,St. Nick's Club,1,@,Holy Cross,holy-cross,/team/holy-cross/mens-hockey/,Holy Cross,7,,,EX,Box ,,
2004,Sat.,,10/4/2003,7:05 ET,Waterloo,,,Waterloo,2,@,Northern Michigan,northern-michigan,/team/northern-michigan/mens-hockey/,Northern Michigan,7,,,EX,Box ,,
2004,Sat.,,10/4/2003,7:00 ET,St. Thomas,,,St. Thomas,1,@,Providence,providence,/team/providence/mens-hockey/,Providence,5,,,EX,Box ,Recap,
2004,Sat.,,10/4/2003,7:00 ET,Ottawa,,,Ottawa,1,@,Quinnipiac,quinnipiac,/team/quinnipiac/mens-hockey/,Quinnipiac,5,,,EX,Box ,Recap,
2004,Sat.,,10/4/2003,7:05 AT,Northern Alberta,,,Northern Alberta,2,@,Alaska,alaska,/team/alaska/mens-hockey/,Alaska,6,,,EX,Box ,,
2004,Sat.,,10/4/2003,7:00 ET,St. Francis Xavier,,,St. Francis Xavier,2,@,Massachusetts-Lowell,umass-lowell,/team/umass-lowell/mens-hockey/,Massachusetts-Lowell,3,,,EX,Box ,Recap,
