2002,Fri.,,8/17/2001,,Connecticut,connecticut,/team/connecticut/mens-hockey/,Connecticut,5,@,Kiekko-Vantaa,,,Kiekko-Vantaa,6,,,EX,,,
2002,Sat.,,8/18/2001,,Connecticut,connecticut,/team/connecticut/mens-hockey/,Connecticut,2,@,HIFK,,,HIFK,5,,,EX,,,
2002,Sun.,,8/19/2001,,Connecticut,connecticut,/team/connecticut/mens-hockey/,Connecticut,3,@,Jokerit Jr. A,,,Jokerit Jr. A,5,,,EX,,,
2002,Mon.,,8/20/2001,,Connecticut,connecticut,/team/connecticut/mens-hockey/,Connecticut,6,@,Vallentuna,,,Vallentuna,3,,,EX,,,
2002,Tue.,,8/21/2001,,Connecticut,connecticut,/team/connecticut/mens-hockey/,Connecticut,4,@,AIK,,,AIK,5,,,EX,,,
2002,Fri.,,9/28/2001,7:05 CT,Manitoba,,,Manitoba,1,@,North Dakota,north-dakota,/team/north-dakota/mens-hockey/,North Dakota,4,,,EX,Box ,Recap,
2002,Sat.,,9/29/2001,7:05 ET,Queens,,,Queens,1,@,Michigan State,michigan-state,/team/michigan-state/mens-hockey/,Michigan State,14,,,EX,Box ,Recap,
2002,Sun.,,9/30/2001,2:05 ET,Queens,,,Queens,0,@,Michigan,michigan,/team/michigan/mens-hockey/,Michigan,9,,,EX,Box ,Recap,
2002,Thu.,,10/4/2001,7:05 ET,US Under-18 Team,,,US Under-18 Team,0,@,Michigan Tech,michigan-tech,/team/michigan-tech/mens-hockey/,Michigan Tech,11,,,EX,Box ,Recap,
2002,Fri.,,10/5/2001,7:05 AT,Air Force,air-force,/team/air-force/mens-hockey/,Air Force,1,@,Alaska,alaska,/team/alaska/mens-hockey/,Alaska,8,,,NC,Box ,Recap,
2002,Fri.,,10/5/2001,7:05 CT,Minnesota,minnesota,/team/minnesota/mens-hockey/,Minnesota,7,@,North Dakota,north-dakota,/team/north-dakota/mens-hockey/,North Dakota,5,,,NC,Box ,Recap,
2002,Fri.,,10/5/2001,7:00 ET,Moncton,,,Moncton,0,@,Maine,maine,/team/maine/mens-hockey/,Maine,8,,,EX,Box ,Recap,
2002,Fri.,,10/5/2001,7:35 CT,Regina,,,Regina,2,@,Bemidji State,bemidji-state,/team/bemidji-state/mens-hockey/,Bemidji State,1,OT,,EX,Box ,Recap,
2002,Fri.,,10/5/2001,7:00 ET,St. Francis Xavier,,,St. Francis Xavier,0,@,Boston University,boston-university,/team/boston-university/mens-hockey/,Boston University,4,,,EX,Box ,Recap,
2002,Fri.,,10/5/2001,7:35 MT,Alberta,,,Alberta,2,@,Denver,denver,/team/denver/mens-hockey/,Denver,6,,,EX,Box ,Recap,
2002,Fri.,,10/5/2001,7:35 ET,Waterloo,,,Waterloo,1,@,Ferris State,ferris-state,/team/ferris-state/mens-hockey/,Ferris State,5,,,EX,Box ,,
2002,Fri.,,10/5/2001,7:05 ET,Lakehead,,,Lakehead,2,@,Lake Superior,lake-superior,/team/lake-superior/mens-hockey/,Lake Superior,5,,,EX,Box ,Recap,
2002,Fri.,,10/5/2001,7:35 CT,Brandon,,,Brandon,0,@,Minnesota State,minnesota-state,/team/minnesota-state/mens-hockey/,Minnesota State,8,,,EX,,,
