2015,Fri.,,10/3/2014,7:00 AT,Western Ontario,,,Western Ontario,1,@,Alaska,alaska,/team/alaska/mens-hockey/,Alaska,3,,,EX,Box,,
2015,Sat.,,10/4/2014,7:00 ET,Michigan Tech,michigan-tech,/team/michigan-tech/mens-hockey/,Michigan Tech,5,@,Lake Superior,lake-superior,/team/lake-superior/mens-hockey/,Lake Superior,3,,,WC,Box,Recap,
2015,Sat.,,10/4/2014,7:00 ET,(8) Michigan,michigan,/team/michigan/mens-hockey/,(8) Michigan,3,@,(9) Ferris State,ferris-state,/team/ferris-state/mens-hockey/,(9) Ferris State,4,,,NC,Box,Recap,"Comcast, FerTV"
2015,Sat.,,10/4/2014,7:00 ET,New Brunswick,,,New Brunswick,4,@,(4) Boston College,boston-college,/team/boston-college/mens-hockey/,(4) Boston College,6,,,EX,Box,,
2015,Sat.,,10/4/2014,12:00 ET,Simon Fraser,,,Simon Fraser,2,@,Bowling Green,bowling-green,/team/bowling-green/mens-hockey/,Bowling Green,7,,,EX,Box,,
2015,Sat.,,10/4/2014,4:00 ET,St. Thomas (NB),,,St. Thomas (NB),1,@,(20) Boston University,boston-university,/team/boston-university/mens-hockey/,(20) Boston University,12,,,EX,Box,,
2015,Sat.,,10/4/2014,7:00 ET,Queen's,,,Queen's,1,@,(6) Colgate,colgate,/team/colgate/mens-hockey/,(6) Colgate,7,,,EX,Box,,
2015,Sat.,,10/4/2014,7:00 MT,McGill,,,McGill,2,@,(18) Denver,denver,/team/denver/mens-hockey/,(18) Denver,3,,,EX,Box,,
2015,Sat.,,10/4/2014,8:00 ET,US Under-18 Team,,,US Under-18 Team,3,@,(11) Miami,miami,/team/miami/mens-hockey/,(11) Miami,0,,,EX,Box,,
2015,Sat.,,10/4/2014,4:30 ET,Guelph,,,Guelph,1,@,Ohio State,ohio-state,/team/ohio-state/mens-hockey/,Ohio State,7,,,EX,Box,,
2015,Sat.,,10/4/2014,7:00 ET,Acadia,,,Acadia,4,@,(15) Quinnipiac,quinnipiac,/team/quinnipiac/mens-hockey/,(15) Quinnipiac,1,,,EX,Box,,
2015,Sat.,,10/4/2014,7:00 ET,Brock,,,Brock,2,@,RIT,rit,/team/rit/mens-hockey/,RIT,5,,,EX,Box,,
2015,Sat.,,10/4/2014,7:00 ET,Ryerson,,,Ryerson,1,@,Robert Morris,robert-morris,/team/robert-morris/mens-hockey/,Robert Morris,0,,,EX,Box,,
2015,Sat.,,10/4/2014,7:00 ET,PEI,,,PEI,2,@,Rensselaer,rensselaer,/team/rensselaer/mens-hockey/,Rensselaer,5,,,EX,Box,,
2015,Sat.,,10/4/2014,7:00 CT,Trinity Western,,,Trinity Western,0,@,(7) St. Cloud State,st-cloud-state,/team/st-cloud-state/mens-hockey/,(7) St. Cloud State,8,,,EX,Box,Recap,"CharSC, ComTC"
2015,Sat.,,10/4/2014,7:00 ET,Carleton,,,Carleton,0,@,St. Lawrence,st-lawrence,/team/st-lawrence/mens-hockey/,St. Lawrence,4,,,EX,Box,,
2015,Sat.,,10/4/2014,7:00 AT,Western Ontario,,,Western Ontario,0,@,Alaska-Anchorage,alaska-anchorage,/team/alaska-anchorage/mens-hockey/,Alaska-Anchorage,8,,,EX,Box,,
2015,Sat.,,10/4/2014,7:00 ET,Dalhousie,,,Dalhousie,2,@,Massachusetts,massachusetts,/team/massachusetts/mens-hockey/,Massachusetts,5,,,EX,Box,,
2015,Sat.,,10/4/2014,7:00 CT,No. Alberta IT,,,No. Alberta IT,0,@,(1) Minnesota,minnesota,/team/minnesota/mens-hockey/,(1) Minnesota,5,,,EX,Box,,
2015,Sat.,,10/4/2014,4:00 ET,St. Francis Xavier,,,St. Francis Xavier,2,@,(19) New Hampshire,new-hampshire,/team/new-hampshire/mens-hockey/,(19) New Hampshire,0,,,EX,Box,Recap,
2015,Sat.,,10/4/2014,2:00 ET,Toronto,,,Toronto,2,@,Western Michigan,western-michigan,/team/western-michigan/mens-hockey/,Western Michigan,2,OT,,EX,Box,,
2015,Sun.,,10/5/2014,5:00 ET,Michigan Tech,michigan-tech,/team/michigan-tech/mens-hockey/,Michigan Tech,5,@,Lake Superior,lake-superior,/team/lake-superior/mens-hockey/,Lake Superior,1,,,WC,Box,Recap,
2015,Sun.,,10/5/2014,6:30 ET,Toronto,,,Toronto,3,@,Canisius,canisius,/team/canisius/mens-hockey/,Canisius,6,,,EX,Box,,
2015,Sun.,,10/5/2014,6:00 MT,McGill,,,McGill,4,@,Colorado College,colorado-college,/team/colorado-college/mens-hockey/,Colorado College,4,OT,,EX,Box,,
2015,Sun.,,10/5/2014,2:30 ET,Queen's,,,Queen's,0,@,Clarkson,clarkson,/team/clarkson/mens-hockey/,Clarkson,8,,,EX,Box,,
2015,Sun.,,10/5/2014,3:00 ET,St. Francis Xavier,,,St. Francis Xavier,2,@,Merrimack,merrimack,/team/merrimack/mens-hockey/,Merrimack,2,OT,,EX,Box,Recap,
2015,Sun.,,10/5/2014,4:00 ET,New Brunswick,,,New Brunswick,3,@,Maine,maine,/team/maine/mens-hockey/,Maine,8,,,EX,Box,,
2015,Sun.,,10/5/2014,4:00 ET,Ryerson,,,Ryerson,1,@,Mercyhurst,mercyhurst,/team/mercyhurst/mens-hockey/,Mercyhurst,6,,,EX,Box,,
2015,Sun.,,10/5/2014,5:00 CT,Trinity Western,,,Trinity Western,1,@,(13) Minnesota State,minnesota-state,/team/minnesota-state/mens-hockey/,(13) Minnesota State,12,,,EX,Box,,
2015,Sun.,,10/5/2014,5:00 ET,Simon Fraser,,,Simon Fraser,0,@,(11) Miami,miami,/team/miami/mens-hockey/,(11) Miami,11,,,EX,Box,,
2015,Sun.,,10/5/2014,5:00 ET,Waterloo,,,Waterloo,5,@,(12) Notre Dame,notre-dame,/team/notre-dame/mens-hockey/,(12) Notre Dame,4,,,EX,Box,,
2015,Sun.,,10/5/2014,3:00 ET,Brock,,,Brock,0,@,Niagara,niagara,/team/niagara/mens-hockey/,Niagara,4,,,EX,Box,,
2015,Sun.,,10/5/2014,3:00 ET,Acadia,,,Acadia,3,@,(16) Northeastern,northeastern,/team/northeastern/mens-hockey/,(16) Northeastern,2,,,EX,Box,,
2015,Sun.,,10/5/2014,4:00 ET,PEI,,,PEI,3,@,(5) Union,union,/team/union/mens-hockey/,(5) Union,6,,,EX,Box,,
2015,Sun.,,10/5/2014,2:00 ET,Dalhousie,,,Dalhousie,1,@,Connecticut,connecticut,/team/connecticut/mens-hockey/,Connecticut,3,,,EX,Box,,
2015,Sun.,,10/5/2014,4:00 ET,St. Thomas (NB),,,St. Thomas (NB),3,@,(17) Massachusetts-Lowell,umass-lowell,/team/umass-lowell/mens-hockey/,(17) Massachusetts-Lowell,7,,,EX,Box,,
2015,Sun.,,10/5/2014,5:00 CT,Manitoba,,,Manitoba,0,@,(2) North Dakota,north-dakota,/team/north-dakota/mens-hockey/,(2) North Dakota,4,,,EX,Box,Recap,
2015,Sun.,,10/5/2014,4:00 ET,Royal Military,,,Royal Military,0,@,Vermont,vermont,/team/vermont/mens-hockey/,Vermont,8,,,EX,Box,,
2015,Mon.,,10/6/2014,6:00 MT,McGill,,,McGill,3,@,Air Force,air-force,/team/air-force/mens-hockey/,Air Force,5,,,EX,Box,,
2015,Mon.,,10/6/2014,7:30 ET,US Under-18 Team,,,US Under-18 Team,4,@,(8) Michigan,michigan,/team/michigan/mens-hockey/,(8) Michigan,7,,,EX,Box,,
2015,Mon.,,10/6/2014,7:00 CT,Lakehead,,,Lakehead,2,@,Minnesota-Duluth,minnesota-duluth,/team/minnesota-duluth/mens-hockey/,Minnesota-Duluth,4,,,EX,Box,,
2015,Mon.,,10/6/2014,7:00 CT,No. Alberta IT,,,No. Alberta IT,4,@,Nebraska-Omaha,nebraska-omaha,/team/nebraska-omaha/mens-hockey/,Nebraska-Omaha,0,,,EX,Box,,
2015,Tue.,,10/7/2014,7:00 ET,Windsor,,,Windsor,2,@,Michigan State,michigan-state,/team/michigan-state/mens-hockey/,Michigan State,2,OT,,EX,Box,,
2015,Thu.,,10/9/2014,7:30 ET,Wilfrid Laurier,,,Wilfrid Laurier,2,@,(8) Michigan,michigan,/team/michigan/mens-hockey/,(8) Michigan,5,,,EX,Box,,
2015,Fri.,,10/10/2014,7:00 MT,Mercyhurst,mercyhurst,/team/mercyhurst/mens-hockey/,Mercyhurst,1,@,Air Force,air-force,/team/air-force/mens-hockey/,Air Force,5,,,AH,Box,,
2015,Fri.,,10/10/2014,7:00 ET,Sacred Heart,sacred-heart,/team/sacred-heart/mens-hockey/,Sacred Heart,1,@,Army,army,/team/army/mens-hockey/,Army,2,,,AH,Box,,
2015,Fri.,,10/10/2014,7:00 ET,(20) Boston University,boston-university,/team/boston-university/mens-hockey/,(20) Boston University,8,@,Massachusetts,massachusetts,/team/massachusetts/mens-hockey/,Massachusetts,1,,,HE,Box,Recap,
2015,Fri.,,10/10/2014,7:15 ET,(4) Boston College,boston-college,/team/boston-college/mens-hockey/,(4) Boston College,2,@,(17) Massachusetts-Lowell,umass-lowell,/team/umass-lowell/mens-hockey/,(17) Massachusetts-Lowell,5,,,HE,Box,Recap,NESN
2015,Fri.,,10/10/2014,7:00 ET,(11) Miami,miami,/team/miami/mens-hockey/,(11) Miami,2,@,Bowling Green,bowling-green,/team/bowling-green/mens-hockey/,Bowling Green,3,,,NC,Box,,
2015,Fri.,,10/10/2014,7:30 ET,Western Michigan,western-michigan,/team/western-michigan/mens-hockey/,Western Michigan,2,@,Canisius,canisius,/team/canisius/mens-hockey/,Canisius,4,,,NC,Box,,
2015,Fri.,,10/10/2014,7:30 MT,Alabama-Huntsville,alabama-huntsville,/team/alabama-huntsville/mens-hockey/,Alabama-Huntsville,2,@,Colorado College,colorado-college,/team/colorado-college/mens-hockey/,Colorado College,3,,,NC,Box,,
2015,Fri.,,10/10/2014,7:00 ET,Merrimack,merrimack,/team/merrimack/mens-hockey/,Merrimack,3,@,Holy Cross,holy-cross,/team/holy-cross/mens-hockey/,Holy Cross,2,,,NC,Box,,
2015,Fri.,,10/10/2014,7:00 ET,Clarkson,clarkson,/team/clarkson/mens-hockey/,Clarkson,3,@,Niagara,niagara,/team/niagara/mens-hockey/,Niagara,1,,,NC,Box,,
2015,Fri.,,10/10/2014,7:00 ET,(3) Providence,providence,/team/providence/mens-hockey/,(3) Providence,4,@,Ohio State,ohio-state,/team/ohio-state/mens-hockey/,Ohio State,5,OT,,NC,Box,Recap,
2015,Fri.,,10/10/2014,7:00 ET,Connecticut,connecticut,/team/connecticut/mens-hockey/,Connecticut,2,@,Penn State,penn-state,/team/penn-state/mens-hockey/,Penn State,2,OT,,NC,Box,,
2015,Fri.,,10/10/2014,7:00 ET,St. Lawrence,st-lawrence,/team/st-lawrence/mens-hockey/,St. Lawrence,2,@,RIT,rit,/team/rit/mens-hockey/,RIT,5,,,NC,Box,Recap,TWCS
2015,Fri.,,10/10/2014,7:00 ET,Lake Superior,lake-superior,/team/lake-superior/mens-hockey/,Lake Superior,1,@,Robert Morris,robert-morris,/team/robert-morris/mens-hockey/,Robert Morris,3,,,NC,Box,Recap,
2015,Fri.,,10/10/2014,7:30 CT,(6) Colgate,colgate,/team/colgate/mens-hockey/,(6) Colgate,3,@,(7) St. Cloud State,st-cloud-state,/team/st-cloud-state/mens-hockey/,(7) St. Cloud State,1,,,NC,Box,Recap,"CharSC, ComTC"
2015,Fri.,,10/10/2014,8:00 ET,American International,american-international,/team/american-international/mens-hockey/,American International,3,@,(5) Union,union,/team/union/mens-hockey/,(5) Union,7,,,NC,Box,,TWCS
2015,Fri.,,10/10/2014,7:30 CT,Bemidji State,bemidji-state,/team/bemidji-state/mens-hockey/,Bemidji State,5,@,(2) North Dakota,north-dakota,/team/north-dakota/mens-hockey/,(2) North Dakota,1,,,NC,Box,Recap,
2015,Fri.,,10/10/2014,7:30 CT,(13) Minnesota State,minnesota-state,/team/minnesota-state/mens-hockey/,(13) Minnesota State,3,@,Nebraska-Omaha,nebraska-omaha,/team/nebraska-omaha/mens-hockey/,Nebraska-Omaha,5,,,NC,Box,Recap,
2015,Fri.,,10/10/2014,7:30 ET,Rensselaer,rensselaer,/team/rensselaer/mens-hockey/,Rensselaer,3,@,(12) Notre Dame,notre-dame,/team/notre-dame/mens-hockey/,(12) Notre Dame,2,,IceBreaker,NC,Box,Recap,
2015,Fri.,,10/10/2014,2:00 ET,(1) Minnesota,minnesota,/team/minnesota/mens-hockey/,(1) Minnesota,4,vs.,Minnesota-Duluth,minnesota-duluth,/team/minnesota-duluth/mens-hockey/,Minnesota-Duluth,3,,IceBreaker,NC,Box,Recap,My9
2015,Fri.,,10/10/2014,8:00 AT,Maine,maine,/team/maine/mens-hockey/,Maine,1,@,Alaska-Anchorage,alaska-anchorage,/team/alaska-anchorage/mens-hockey/,Alaska-Anchorage,3,,Kendall Hockey Classic,NC,Box,,
2015,Fri.,,10/10/2014,5:00 AT,(10) Wisconsin,wisconsin,/team/wisconsin/mens-hockey/,(10) Wisconsin,0,vs.,Alaska,alaska,/team/alaska/mens-hockey/,Alaska,1,,Kendall Hockey Classic,NC,Box,,
