0,Fri.,20220923,9/23/2022,7:07 AT,Simon Fraser,,,Simon Fraser,1,@,Alaska Anchorage,alaska-anchorage,/team/alaska-anchorage/mens-hockey/,Alaska Anchorage,0,,,EX,Box Score,
0,Sat.,20220924,9/24/2022,7:07 AT,Simon Fraser,,,Simon Fraser,0,@,Alaska,alaska,/team/alaska/mens-hockey/,Alaska,6,,,EX,Box Score,
0,Sat.,20221001,10/1/2022,6:07 ET,Bowling Green,bowling-green,/team/bowling-green/mens-hockey/,Bowling Green,6,@,Northern Michigan,northern-michigan,/team/northern-michigan/mens-hockey/,Northern Michigan,4,,,CC2,Box Score,
0,Sat.,20221001,10/1/2022,7:00 ET,Connecticut,connecticut,/team/connecticut/mens-hockey/,Connecticut,4,@,Vermont,vermont,/team/vermont/mens-hockey/,Vermont,1,,,HE,Box Score,
0,Sat.,20221001,10/1/2022,7:00 ET,Bentley,bentley,/team/bentley/mens-hockey/,Bentley,2,@,Boston University,boston-university,/team/boston-university/mens-hockey/,Boston University,8,,,NC,Box Score,
0,Sat.,20221001,10/1/2022,7:05 ET,Ohio State,ohio-state,/team/ohio-state/mens-hockey/,Ohio State,4,@,Mercyhurst,mercyhurst,/team/mercyhurst/mens-hockey/,Mercyhurst,2,,,NC,Box Score,
0,Sat.,20221001,10/1/2022,5:05 ET,Ferris State,ferris-state,/team/ferris-state/mens-hockey/,Ferris State,2,@,Miami,miami,/team/miami/mens-hockey/,Miami,2,OT,,NC,Box Score,
0,Sat.,20221001,10/1/2022,7:30 ET,LIU,liu,/team/liu/mens-hockey/,LIU,2,@,Northeastern,northeastern,/team/northeastern/mens-hockey/,Northeastern,3,OT,,NC,Box Score,
0,Sat.,20221001,10/1/2022,6:07 CT,St. Cloud State,st-cloud-state,/team/st-cloud-state/mens-hockey/,St. Cloud State,3,@,St. Thomas,st-thomas,/team/st-thomas/mens-hockey/,St. Thomas,1,,,NC,Box Score,
0,Sat.,20221001,10/1/2022,6:07 AT,Western Michigan,western-michigan,/team/western-michigan/mens-hockey/,Western Michigan,1,@,Alaska Anchorage,alaska-anchorage,/team/alaska-anchorage/mens-hockey/,Alaska Anchorage,3,,,NC,Box Score,
0,Sat.,20221001,10/1/2022,7:07 AT,American International,american-international,/team/american-international/mens-hockey/,American International,1,@,Alaska,alaska,/team/alaska/mens-hockey/,Alaska,1,OT,,NC,Box Score,
0,Sat.,20221001,10/1/2022,7:00 ET,RIT,rit,/team/rit/mens-hockey/,RIT,3,@,Union,union,/team/union/mens-hockey/,Union,4,,,NC,Box Score,
0,Sat.,20221001,10/1/2022,6:07 CT,Arizona State,arizona-state,/team/arizona-state/mens-hockey/,Arizona State,2,@,Minnesota Duluth,minnesota-duluth,/team/minnesota-duluth/mens-hockey/,Minnesota Duluth,3,OT,,NC,Box Score,
0,Sat.,20221001,10/1/2022,6:05 ET,St. Lawrence,st-lawrence,/team/st-lawrence/mens-hockey/,St. Lawrence,0,@,UMass Lowell,umass-lowell,/team/umass-lowell/mens-hockey/,UMass Lowell,4,,,NC,Box Score,
0,Sat.,20221001,10/1/2022,7:00 CT,Lindenwood,lindenwood,/team/lindenwood/mens-hockey/,Lindenwood,0,@,Minnesota,minnesota,/team/minnesota/mens-hockey/,Minnesota,4,,,NC,Box Score,
0,Sat.,20221001,10/1/2022,6:05 MT,Colorado College,colorado-college,/team/colorado-college/mens-hockey/,Colorado College,5,@,Air Force,air-force,/team/air-force/mens-hockey/,Air Force,1,,,EX,Box Score,
0,Sat.,20221001,10/1/2022,4:00 ET,Niagara,niagara,/team/niagara/mens-hockey/,Niagara,2,@,Canisius,canisius,/team/canisius/mens-hockey/,Canisius,0,,,EX,Box Score,
0,Sat.,20221001,10/1/2022,7:00 ET,Ottawa,,,Ottawa,3,@,Clarkson,clarkson,/team/clarkson/mens-hockey/,Clarkson,7,,,EX,Box Score,
0,Sat.,20221001,10/1/2022,6:00 MT,UNLV,,,UNLV,0,@,Denver,denver,/team/denver/mens-hockey/,Denver,10,,,EX,Box Score,
0,Sat.,20221001,10/1/2022,7:30 ET,Boston College,boston-college,/team/boston-college/mens-hockey/,Boston College,1,@,Holy Cross,holy-cross,/team/holy-cross/mens-hockey/,Holy Cross,2,,,EX,Box Score,
0,Sat.,20221001,10/1/2022,7:00 ET,PEI,,,PEI,0,@,Maine,maine,/team/maine/mens-hockey/,Maine,1,,,EX,Box Score,
0,Sat.,20221001,10/1/2022,7:00 ET,USNTDP,,,USNTDP,3,@,Michigan State,michigan-state,/team/michigan-state/mens-hockey/,Michigan State,4,,,EX,Box Score,
0,Sat.,20221001,10/1/2022,2:07 ET,Lake Superior,lake-superior,/team/lake-superior/mens-hockey/,Lake Superior,2,@,Michigan Tech,michigan-tech,/team/michigan-tech/mens-hockey/,Michigan Tech,5,,,EX,Box Score,
0,Sat.,20221001,10/1/2022,2:00 ET,Western Ontario,,,Western Ontario,2,@,Providence,providence,/team/providence/mens-hockey/,Providence,5,,,EX,Box Score,
0,Sat.,20221001,10/1/2022,4:00 ET,Toronto,,,Toronto,2,@,Quinnipiac,quinnipiac,/team/quinnipiac/mens-hockey/,Quinnipiac,4,,,EX,Box Score,
0,Sat.,20221001,10/1/2022,4:00 ET,Colgate,colgate,/team/colgate/mens-hockey/,Colgate,4,@,Rensselaer,rensselaer,/team/rensselaer/mens-hockey/,Rensselaer,2,,,EX,Box Score,
0,Sat.,20221001,10/1/2022,,Windsor,,,Windsor,2,@,Michigan,michigan,/team/michigan/mens-hockey/,Michigan,8,,,EX,Box Score,
0,Sat.,20221001,10/1/2022,7:00 ET,Sacred Heart,sacred-heart,/team/sacred-heart/mens-hockey/,Sacred Heart,3,@,Massachusetts,massachusetts,/team/massachusetts/mens-hockey/,Massachusetts,2,,,EX,Box Score,
